NASA Surface meteorology and Solar Energy: Daily Averaged Data
Dates (month/day/year): 01/01/1988 through 12/31/2004
Location: Latitude 34   Longitude -121
Elevation (meters): Average for one degree lat/lon region = 204   Site = na
Climate zone: 3 (reference Briggs et al, http://www.energycodes.gov)
Parameter(s):
swv_dwn     Average Insolation Incident On A Horizontal Surface (kWh/m^2/day) 

YEAR MO DY swv_dwn
1991 03 30    5.13
1991 03 31    6.17
1991 04 01    6.60
1991 04 02    6.76
1991 04 03    6.94
1991 04 04    6.90
1991 04 05    6.99
1991 04 06    6.40
1991 04 07    7.13
1991 04 08    7.49
1991 04 09    7.41
1991 04 10    7.40
1991 04 11    7.69
1991 04 12    7.06
1991 04 13    7.14
1991 04 14    6.75
1991 04 15    7.04
1991 04 16    7.50
1991 04 17    7.31
1991 04 18    7.37
1991 04 19    6.13
1991 04 20    4.12
1991 04 21    7.45
1991 04 22    4.29
1991 04 23    7.28
1991 04 24    6.48
1991 04 25    7.43
1991 04 26    7.61
1991 04 27    7.90
1991 04 28    8.25
1991 04 29    6.84
1991 04 30    6.45
1991 05 01    7.95
1991 05 02    7.36
1991 05 03    7.40
1991 05 04    7.41
1991 05 05    7.51
1991 05 06    7.95
1991 05 07    7.94
1991 05 08    7.48
1991 05 09    7.87
1991 05 10    8.28
1991 05 11    7.96
1991 05 12    7.85
1991 05 13    7.47
1991 05 14    7.89
1991 05 15    8.49
1991 05 16    7.85
1991 05 17    8.48
1991 05 18    8.23
1991 05 19    8.04
1991 05 20    7.46
1991 05 21    5.82
1991 05 22    4.98
1991 05 23    5.37
1991 05 24    5.07
1991 05 25    6.96
1991 05 26    6.31
1991 05 27    6.57
1991 05 28    6.48
1991 05 29    7.68
1991 05 30    7.03
1991 05 31    8.19
1991 06 01    7.55
1991 06 02    6.09
1991 06 03    5.51
1991 06 04    6.49
1991 06 05    5.72
1991 06 06    5.79
1991 06 07    6.38
1991 06 08    4.50
1991 06 09    6.70
1991 06 10    5.50
1991 06 11    5.03
1991 06 12    4.50
1991 06 13    6.06
1991 06 14    7.83
1991 06 15    6.81
1991 06 16    7.79
1991 06 17    7.80
1991 06 18    4.75
1991 06 19    8.43
1991 06 20    8.39
1991 06 21    7.96
1991 06 22    6.88
1991 06 23    6.19
1991 06 24    7.07
1991 06 25    7.98
1991 06 26    5.97
1991 06 27    4.16
1991 06 28    5.10
1991 06 29    7.83
1991 06 30    8.22
1991 07 01    6.97
1991 07 02    5.29
1991 07 03    5.35
1991 07 04    5.10
1991 07 05    5.06
1991 07 06    5.43
1991 07 07    5.29
1991 07 08    5.63
1991 07 09    4.75
1991 07 10    5.63
1991 07 11    6.12
1991 07 12    4.68
1991 07 13    5.54
1991 07 14    4.85
1991 07 15    5.89
1991 07 16    5.63
1991 07 17    4.84
1991 07 18    3.20
1991 07 19    6.28
1991 07 20    5.49
1991 07 21    5.57
1991 07 22    4.15
1991 07 23    5.07
1991 07 24    4.10
1991 07 25    4.73
1991 07 26    5.10
1991 07 27    5.97
1991 07 28    6.12
1991 07 29    5.52
1991 07 30    5.07
1991 07 31    5.28
1991 08 01    4.98
1991 08 02    5.93
1991 08 03    4.49
1991 08 04    4.07
1991 08 05    5.12
1991 08 06    6.66
1991 08 07    5.92
1991 08 08    5.62
1991 08 09    6.20
1991 08 10    4.39
1991 08 11    6.34
1991 08 12    1.79
1991 08 13    5.17
1991 08 14    3.84
1991 08 15    4.97
1991 08 16    5.17
1991 08 17    4.77
1991 08 18    6.80
1991 08 19    4.96
1991 08 20    4.70
1991 08 21    6.16
1991 08 22    6.76
1991 08 23    5.83
1991 08 24    3.95
1991 08 25    3.53
1991 08 26    5.39
1991 08 27    7.17
1991 08 28    6.87
1991 08 29    4.65
1991 08 30    4.51
1991 08 31    4.56
1991 09 01    4.98
1991 09 02    4.21
1991 09 03    4.22
1991 09 04    4.43
1991 09 05    3.93
1991 09 06    4.03
1991 09 07    4.75
1991 09 08    3.18
1991 09 09    4.99
1991 09 10    6.48
1991 09 11    5.22
1991 09 12    3.41
1991 09 13    3.24
1991 09 14    3.49
1991 09 15    3.59
1991 09 16    4.55
1991 09 17    3.95
1991 09 18    3.65
1991 09 19    4.22
1991 09 20    3.51
1991 09 21    4.59
1991 09 22    4.86
1991 09 23    4.01
1991 09 24    4.43
1991 09 25    3.73
1991 09 26    4.66
1991 09 27    4.68
1991 09 28    3.85
1991 09 29    3.52
1991 09 30    3.82
1991 10 01    4.65
1991 10 02    4.81
1991 10 03    3.71
1991 10 04    2.61
1991 10 05    2.55
1991 10 06    2.88
1991 10 07    2.83
1991 10 08    3.07
1991 10 09    3.86
1991 10 10    3.67
1991 10 11    2.42
1991 10 12    3.70
1991 10 13    3.23
1991 10 14    3.09
1991 10 15    2.86
1991 10 16    3.02
1991 10 17    2.75
1991 10 18    3.85
1991 10 19    5.14
1991 10 20    3.14
1991 10 21    3.17
1991 10 22    2.09
1991 10 23    4.10
1991 10 24    4.57
1991 10 25    2.96
1991 10 26    1.73
1991 10 27    4.34
1991 10 28    4.16
1991 10 29    3.27
1991 10 30    4.17
1991 10 31    4.26
1991 11 01    4.50
1991 11 02    4.35
1991 11 03    4.33
1991 11 04    4.06
1991 11 05    4.17
1991 11 06    4.24
1991 11 07    3.25
1991 11 08    2.33
1991 11 09    2.07
1991 11 10    3.23
1991 11 11    3.78
1991 11 12    4.02
1991 11 13    3.94
1991 11 14    3.68
1991 11 15    3.95
1991 11 16    3.80
1991 11 17    1.37
1991 11 18    3.76
1991 11 19    3.76
1991 11 20    3.37
1991 11 21    3.30
1991 11 22    3.69
1991 11 23    3.77
1991 11 24    3.73
1991 11 25    3.48
1991 11 26    3.43
1991 11 27    3.13
1991 11 28    3.59
1991 11 29    3.03
1991 11 30    3.54
1991 12 01    3.00
1991 12 02    3.06
1991 12 03    3.24
1991 12 04    3.13
1991 12 05    2.96
1991 12 06    2.81
1991 12 07    0.60
1991 12 08    2.07
1991 12 09    2.75
1991 12 10    3.02
1991 12 11    2.91
1991 12 12    3.13
1991 12 13    2.91
1991 12 14    3.01
1991 12 15    3.01
1991 12 16    2.52
1991 12 17    2.04
1991 12 18    2.31
1991 12 19    3.15
1991 12 20    3.27
1991 12 21    3.03
1991 12 22    2.05
1991 12 23    2.75
1991 12 24    3.17
1991 12 25    2.33
1991 12 26    2.41
1991 12 27    2.11
1991 12 28    2.14
1991 12 29    1.30
1991 12 30    2.68
1991 12 31    3.04
1992 01 01    2.68
1992 01 02    1.79
1992 01 03    1.50
1992 01 04    1.67
1992 01 05    1.11
1992 01 06    1.97
1992 01 07    1.80
1992 01 08    3.32
1992 01 09    3.52
1992 01 10    2.92
1992 01 11    3.45
1992 01 12    3.42
1992 01 13    3.43
1992 01 14    3.41
1992 01 15    3.48
1992 01 16    3.46
1992 01 17    3.36
1992 01 18    2.69
1992 01 19    3.67
1992 01 20    3.73
1992 01 21    3.75
1992 01 22    3.81
1992 01 23    3.87
1992 01 24    3.73
1992 01 25    3.65
1992 01 26    3.70
1992 01 27    3.92
1992 01 28    3.47
1992 01 29    3.99
1992 01 30    3.45
1992 01 31    2.91
1992 02 01    3.04
1992 02 02    3.80
1992 02 03    4.03
1992 02 04    4.33
1992 02 05    1.48
1992 02 06    1.60
1992 02 07    2.68
1992 02 08    2.25
1992 02 09    2.00
1992 02 10    2.54
1992 02 11    2.48
1992 02 12    3.12
1992 02 13    4.15
1992 02 14    3.34
1992 02 15    3.31
1992 02 16    3.62
1992 02 17    3.42
1992 02 18    4.54
1992 02 19    2.93
1992 02 20    3.06
1992 02 21    4.36
1992 02 22    4.68
1992 02 23    4.76
1992 02 24    4.77
1992 02 25    4.83
1992 02 26    4.78
1992 02 27    5.07
1992 02 28    3.59
1992 02 29    4.52
1992 03 01    3.11
1992 03 02    1.62
1992 03 03    4.43
1992 03 04    5.30
1992 03 05    1.73
1992 03 06    4.10
1992 03 07    3.87
1992 03 08    4.97
1992 03 09    5.01
1992 03 10    5.74
1992 03 11    5.92
1992 03 12    3.86
1992 03 13    4.24
1992 03 14    3.42
1992 03 15    5.80
1992 03 16    6.11
1992 03 17    6.27
1992 03 18    3.92
1992 03 19    2.89
1992 03 20    2.67
1992 03 21    5.56
1992 03 22    3.37
1992 03 23    6.32
1992 03 24    5.61
1992 03 25    2.55
1992 03 26    5.03
1992 03 27    3.99
1992 03 28    5.08
1992 03 29    3.13
1992 03 30    4.48
1992 03 31    5.51
1992 04 01    6.00
1992 04 02    4.67
1992 04 03    5.61
1992 04 04    6.59
1992 04 05    6.88
1992 04 06    6.72
1992 04 07    6.79
1992 04 08    6.80
1992 04 09    6.61
1992 04 10    4.93
1992 04 11    5.75
1992 04 12    5.92
1992 04 13    6.81
1992 04 14    6.86
1992 04 15    6.51
1992 04 16    6.36
1992 04 17    6.40
1992 04 18    7.62
1992 04 19    7.36
1992 04 20    7.41
1992 04 21    7.47
1992 04 22    7.43
1992 04 23    7.52
1992 04 24    6.93
1992 04 25    7.55
1992 04 26    7.38
1992 04 27    7.68
1992 04 28    6.46
1992 04 29    7.26
1992 04 30    7.04
1992 05 01    7.85
1992 05 02    7.03
1992 05 03    4.88
1992 05 04    5.15
1992 05 05    3.74
1992 05 06    3.26
1992 05 07    5.79
1992 05 08    5.76
1992 05 09    5.75
1992 05 10    6.26
1992 05 11    3.88
1992 05 12    4.75
1992 05 13    6.40
1992 05 14    5.30
1992 05 15    4.71
1992 05 16    7.05
1992 05 17    6.08
1992 05 18    6.18
1992 05 19    7.82
1992 05 20    8.11
1992 05 21    7.82
1992 05 22    6.77
1992 05 23    5.86
1992 05 24    6.16
1992 05 25    6.74
1992 05 26    5.69
1992 05 27    4.95
1992 05 28    5.01
1992 05 29    4.24
1992 05 30    5.56
1992 05 31    4.28
1992 06 01    4.93
1992 06 02    4.60
1992 06 03    4.14
1992 06 04    3.57
1992 06 05    2.67
1992 06 06    6.23
1992 06 07    7.19
1992 06 08    6.93
1992 06 09    6.53
1992 06 10    3.10
1992 06 11    7.24
1992 06 12    8.67
1992 06 13    8.40
1992 06 14    8.49
1992 06 15    8.61
1992 06 16    8.66
1992 06 17    7.19
1992 06 18    6.76
1992 06 19    6.34
1992 06 20    4.94
1992 06 21    5.56
1992 06 22    6.39
1992 06 23    5.51
1992 06 24    6.76
1992 06 25    6.91
1992 06 26    7.79
1992 06 27    7.74
1992 06 28    6.69
1992 06 29    8.15
1992 06 30    7.59
1992 07 01    7.73
1992 07 02    6.72
1992 07 03    4.48
1992 07 04    8.17
1992 07 05    7.67
1992 07 06    7.95
1992 07 07    5.95
1992 07 08    4.73
1992 07 09    6.55
1992 07 10    4.12
1992 07 11    4.25
1992 07 12    4.19
1992 07 13    4.67
1992 07 14    5.72
1992 07 15    6.37
1992 07 16    5.23
1992 07 17    6.83
1992 07 18    8.04
1992 07 19    8.15
1992 07 20    7.51
1992 07 21    7.74
1992 07 22    7.89
1992 07 23    7.60
1992 07 24    6.67
1992 07 25    6.10
1992 07 26    5.77
1992 07 27    4.91
1992 07 28    5.89
1992 07 29    5.57
1992 07 30    6.65
1992 07 31    6.73
1992 08 01    6.22
1992 08 02    6.38
1992 08 03    6.69
1992 08 04    6.41
1992 08 05    5.86
1992 08 06    5.77
1992 08 07    5.93
1992 08 08    4.91
1992 08 09    5.24
1992 08 10    5.33
1992 08 11    4.70
1992 08 12    4.94
1992 08 13    5.13
1992 08 14    3.20
1992 08 15    5.16
1992 08 16    5.31
1992 08 17    5.51
1992 08 18    5.55
1992 08 19    5.17
1992 08 20    5.91
1992 08 21    6.98
1992 08 22    7.19
1992 08 23    7.18
1992 08 24    6.42
1992 08 25    6.43
1992 08 26    6.23
1992 08 27    5.37
1992 08 28    5.90
1992 08 29    7.25
1992 08 30    7.27
1992 08 31    5.10
1992 09 01    4.20
1992 09 02    5.12
1992 09 03    6.38
1992 09 04    6.65
1992 09 05    6.53
1992 09 06    6.62
1992 09 07    5.98
1992 09 08    6.28
1992 09 09    4.34
1992 09 10    4.04
1992 09 11    5.82
1992 09 12    4.66
1992 09 13    4.35
1992 09 14    4.03
1992 09 15    4.91
1992 09 16    4.95
1992 09 17    5.33
1992 09 18    5.75
1992 09 19    4.94
1992 09 20    4.33
1992 09 21    4.74
1992 09 22    4.86
1992 09 23    3.47
1992 09 24    5.73
1992 09 25    5.83
1992 09 26    5.28
1992 09 27    4.02
1992 09 28    4.34
1992 09 29    4.84
1992 09 30    5.05
1992 10 01    4.61
1992 10 02    5.92
1992 10 03    6.01
1992 10 04    6.10
1992 10 05    4.31
1992 10 06    3.57
1992 10 07    3.88
1992 10 08    4.03
1992 10 09    3.87
1992 10 10    3.82
1992 10 11    3.64
1992 10 12    3.36
1992 10 13    1.98
1992 10 14    4.92
1992 10 15    4.09
1992 10 16    4.96
1992 10 17    4.29
1992 10 18    3.63
1992 10 19    4.76
1992 10 20    3.96
1992 10 21    2.38
1992 10 22    4.78
1992 10 23    4.38
1992 10 24    3.38
1992 10 25    4.03
1992 10 26    4.49
1992 10 27    2.57
1992 10 28    2.55
1992 10 29    3.25
1992 10 30    3.14
1992 10 31    4.35
1992 11 01    4.26
1992 11 02    4.06
1992 11 03    3.99
1992 11 04    3.79
1992 11 05    2.96
1992 11 06    4.00
1992 11 07    4.03
1992 11 08    3.57
1992 11 09    3.43
1992 11 10    4.16
1992 11 11    4.15
1992 11 12    4.10
1992 11 13    3.99
1992 11 14    3.94
1992 11 15    2.86
1992 11 16    3.37
1992 11 17    3.50
1992 11 18    3.84
1992 11 19    2.95
1992 11 20    3.68
1992 11 21    3.02
1992 11 22    1.89
1992 11 23    3.25
1992 11 24    1.82
1992 11 25    3.00
1992 11 26    3.08
1992 11 27    3.32
1992 11 28    3.33
1992 11 29    3.41
1992 11 30    3.57
1992 12 01    3.53
1992 12 02    2.91
1992 12 03    2.66
1992 12 04    1.33
1992 12 05    2.35
1992 12 06    1.23
1992 12 07    2.50
1992 12 08    3.14
1992 12 09    2.14
1992 12 10    2.77
1992 12 11    2.07
1992 12 12    3.23
1992 12 13    3.30
1992 12 14    3.31
1992 12 15    3.27
1992 12 16    3.15
1992 12 17    1.85
1992 12 18    3.27
1992 12 19    3.27
1992 12 20    3.23
1992 12 21    3.30
1992 12 22    3.38
1992 12 23    3.36
1992 12 24    3.40
1992 12 25    3.41
1992 12 26    3.19
1992 12 27    1.83
1992 12 28    2.24
1992 12 29    1.86
1992 12 30    3.03
1992 12 31    2.75
1993 01 01    1.78
1993 01 02    3.34
1993 01 03    3.47
1993 01 04    1.64
1993 01 05    1.68
1993 01 06    0.90
1993 01 07    0.99
1993 01 08    2.31
1993 01 09    1.49
1993 01 10    2.63
1993 01 11    3.53
1993 01 12    0.97
1993 01 13    1.29
1993 01 14    2.37
1993 01 15    1.00
1993 01 16    2.07
1993 01 17    1.70
1993 01 18    2.33
1993 01 19    2.94
1993 01 20    2.51
1993 01 21    2.49
1993 01 22    3.49
1993 01 23    3.69
1993 01 24    3.59
1993 01 25    3.54
1993 01 26    3.89
1993 01 27    3.84
1993 01 28    3.22
1993 01 29    3.83
1993 01 30    3.62
1993 01 31    4.06
1993 02 01    4.05
1993 02 02    2.37
1993 02 03    1.52
1993 02 04    2.89
1993 02 05    3.57
1993 02 06    3.89
1993 02 07    0.57
1993 02 08    2.00
1993 02 09    3.93
1993 02 10    4.15
1993 02 11    3.50
1993 02 12    4.35
1993 02 13    4.36
1993 02 14    4.37
1993 02 15    3.40
1993 02 16    2.07
1993 02 17    1.95
1993 02 18    0.93
1993 02 19    3.63
1993 02 20    4.36
1993 02 21    4.49
1993 02 22    2.21
1993 02 23    4.48
1993 02 24    4.61
1993 02 25    2.93
1993 02 26    3.67
1993 02 27    4.41
1993 02 28    5.04
1993 03 01    5.36
1993 03 02    5.08
1993 03 03    5.32
1993 03 04    5.38
1993 03 05    5.55
1993 03 06    5.17
1993 03 07    3.73
1993 03 08    4.34
1993 03 09    5.22
1993 03 10    5.64
1993 03 11    5.68
1993 03 12    4.71
1993 03 13    3.28
1993 03 14    5.08
1993 03 15    5.59
1993 03 16    4.85
1993 03 17    2.84
1993 03 18    6.27
1993 03 19    5.50
1993 03 20    5.94
1993 03 21    6.18
1993 03 22    4.57
1993 03 23    3.60
1993 03 24    3.93
1993 03 25    1.20
1993 03 26    3.19
1993 03 27    3.81
1993 03 28    5.90
1993 03 29    6.41
1993 03 30    6.44
1993 03 31    5.02
1993 04 01    6.10
1993 04 02    6.58
1993 04 03    6.66
1993 04 04    6.36
1993 04 05    5.73
1993 04 06    6.43
1993 04 07    6.82
1993 04 08    6.67
1993 04 09    6.60
1993 04 10    6.77
1993 04 11    7.81
1993 04 12    7.84
1993 04 13    7.28
1993 04 14    6.08
1993 04 15    6.88
1993 04 16    6.26
1993 04 17    4.68
1993 04 18    7.35
1993 04 19    7.68
1993 04 20    7.40
1993 04 21    7.17
1993 04 22    7.26
1993 04 23    7.49
1993 04 24    7.51
1993 04 25    7.39
1993 04 26    7.28
1993 04 27    7.55
1993 04 28    7.40
1993 04 29    7.46
1993 04 30    7.24
1993 05 01    7.70
1993 05 02    7.28
1993 05 03    6.47
1993 05 04    8.04
1993 05 05    7.80
1993 05 06    7.40
1993 05 07    8.13
1993 05 08    8.44
1993 05 09    8.16
1993 05 10    6.38
1993 05 11    4.71
1993 05 12    8.55
1993 05 13    8.31
1993 05 14    7.37
1993 05 15    7.66
1993 05 16    7.25
1993 05 17    5.86
1993 05 18    8.17
1993 05 19    8.02
1993 05 20    7.97
1993 05 21    8.50
1993 05 22    8.28
1993 05 23    5.73
1993 05 24    6.76
1993 05 25    6.63
1993 05 26    7.16
1993 05 27    6.74
1993 05 28    8.64
1993 05 29    8.64
1993 05 30    4.92
1993 05 31    6.14
1993 06 01    7.86
1993 06 02    8.25
1993 06 03    7.15
1993 06 04    5.61
1993 06 05    8.10
1993 06 06    8.31
1993 06 07    8.21
1993 06 08    8.39
1993 06 09    8.30
1993 06 10    7.90
1993 06 11    8.50
1993 06 12    8.51
1993 06 13    8.38
1993 06 14    7.37
1993 06 15    8.33
1993 06 16    9.04
1993 06 17    8.74
1993 06 18    6.57
1993 06 19    5.16
1993 06 20    4.70
1993 06 21    6.43
1993 06 22    8.09
1993 06 23    8.71
1993 06 24    8.51
1993 06 25    7.71
1993 06 26    5.34
1993 06 27    4.46
1993 06 28    8.14
1993 06 29    7.99
1993 06 30    8.30
1993 07 01    5.86
1993 07 02    5.75
1993 07 03    6.95
1993 07 04    6.38
1993 07 05    7.97
1993 07 06    5.71
1993 07 07    4.29
1993 07 08    4.60
1993 07 09    4.39
1993 07 10    5.71
1993 07 11    4.72
1993 07 12    3.40
1993 07 13    5.68
1993 07 14    5.73
1993 07 15    7.74
1993 07 16    6.79
1993 07 17    6.82
1993 07 18    5.03
1993 07 19    5.33
1993 07 20    6.63
1993 07 21    6.56
1993 07 22    6.26
1993 07 23    5.39
1993 07 24    6.62
1993 07 25    4.39
1993 07 26    3.25
1993 07 27    3.53
1993 07 28    5.20
1993 07 29    6.03
1993 07 30    7.83
1993 07 31    7.67
1993 08 01    7.49
1993 08 02    5.42
1993 08 03    5.53
1993 08 04    6.59
1993 08 05    6.13
1993 08 06    5.91
1993 08 07    5.00
1993 08 08    6.10
1993 08 09    7.35
1993 08 10    6.61
1993 08 11    7.35
1993 08 12    6.68
1993 08 13    4.41
1993 08 14    4.98
1993 08 15    7.02
1993 08 16    6.84
1993 08 17    5.14
1993 08 18    5.01
1993 08 19    6.25
1993 08 20    6.57
1993 08 21    5.28
1993 08 22    4.70
1993 08 23    4.43
1993 08 24    5.31
1993 08 25    5.05
1993 08 26    5.22
1993 08 27    5.56
1993 08 28    4.91
1993 08 29    3.98
1993 08 30    5.89
1993 08 31    6.62
1993 09 01    6.76
1993 09 02    5.47
1993 09 03    5.13
1993 09 04    5.02
1993 09 05    4.40
1993 09 06    4.26
1993 09 07    4.47
1993 09 08    4.93
1993 09 09    4.93
1993 09 10    4.73
1993 09 11    5.44
1993 09 12    4.05
1993 09 13    6.04
1993 09 14    2.82
1993 09 15    5.00
1993 09 16    5.60
1993 09 17    6.47
1993 09 18    6.42
1993 09 19    4.76
1993 09 20    4.86
1993 09 21    4.45
1993 09 22    5.40
1993 09 23    5.81
1993 09 24    5.93
1993 09 25    4.64
1993 09 26    5.84
1993 09 27    5.95
1993 09 28    4.38
1993 09 29    5.01
1993 09 30    5.58
1993 10 01    5.91
1993 10 02    4.31
1993 10 03    3.79
1993 10 04    4.19
1993 10 05    5.13
1993 10 06    5.38
1993 10 07    4.13
1993 10 08    5.22
1993 10 09    3.95
1993 10 10    2.93
1993 10 11    4.64
1993 10 12    3.73
1993 10 13    2.62
1993 10 14    5.27
1993 10 15    4.15
1993 10 16    4.65
1993 10 17    5.02
1993 10 18    5.30
1993 10 19    5.32
1993 10 20    5.25
1993 10 21    2.98
1993 10 22    4.89
1993 10 23    4.61
1993 10 24    4.51
1993 10 25    4.22
1993 10 26    4.51
1993 10 27    4.67
1993 10 28    3.51
1993 10 29    4.58
1993 10 30    4.28
1993 10 31    3.82
1993 11 01    4.41
1993 11 02    4.71
1993 11 03    4.53
1993 11 04    4.50
1993 11 05    4.34
1993 11 06    4.13
1993 11 07    4.17
1993 11 08    3.68
1993 11 09    3.86
1993 11 10    2.90
1993 11 11    3.72
1993 11 12    3.43
1993 11 13    4.05
1993 11 14    3.99
1993 11 15    4.20
1993 11 16    3.80
1993 11 17    3.88
1993 11 18    3.90
1993 11 19    3.95
1993 11 20    3.18
1993 11 21    1.50
1993 11 22    2.51
1993 11 23    3.81
1993 11 24    3.84
1993 11 25    3.85
1993 11 26    3.61
1993 11 27    1.85
1993 11 28    1.56
1993 11 29    2.04
1993 11 30    3.52
1993 12 01    3.67
1993 12 02    3.52
1993 12 03    3.54
1993 12 04    3.51
1993 12 05    3.29
1993 12 06    3.44
1993 12 07    3.25
1993 12 08    3.25
1993 12 09    3.08
1993 12 10    2.99
1993 12 11    1.73
1993 12 12    3.21
1993 12 13    3.06
1993 12 14    1.77
1993 12 15    3.27
1993 12 16    3.09
1993 12 17    3.07
1993 12 18    1.06
1993 12 19    3.20
1993 12 20    3.36
1993 12 21    3.46
1993 12 22    3.38
1993 12 23    2.92
1993 12 24    2.69
1993 12 25    2.91
1993 12 26    1.46
1993 12 27    3.18
1993 12 28    3.28
1993 12 29    3.35
1993 12 30    2.23
1993 12 31    2.93
1994 01 01    3.34
1994 01 02    3.28
1994 01 03    3.47
1994 01 04    2.53
1994 01 05    3.46
1994 01 06    3.60
1994 01 07    2.86
1994 01 08    2.78
1994 01 09    3.54
1994 01 10    3.52
1994 01 11    3.57
1994 01 12    3.64
1994 01 13    3.33
1994 01 14    2.05
1994 01 15    3.30
1994 01 16    3.64
1994 01 17    2.88
1994 01 18    3.80
1994 01 19    2.89
1994 01 20    3.16
1994 01 21    2.58
1994 01 22    3.17
1994 01 23    3.19
1994 01 24    1.38
1994 01 25    3.29
1994 01 26    3.85
1994 01 27    3.83
1994 01 28    4.14
1994 01 29    4.23
1994 01 30    4.24
1994 01 31    3.12
1994 02 01    1.91
1994 02 02    2.32
1994 02 03    1.22
1994 02 04    2.35
1994 02 05    2.89
1994 02 06    2.26
1994 02 07    2.04
1994 02 08    3.92
1994 02 09    4.42
1994 02 10    3.85
1994 02 11    4.70
1994 02 12    4.80
1994 02 13    4.31
1994 02 14    4.90
1994 02 15    4.54
1994 02 16    1.97
1994 02 17    4.37
1994 02 18    3.46
1994 02 19    3.66
1994 02 20    4.63
1994 02 21    4.95
1994 02 22    4.74
1994 02 23    5.02
1994 02 24    5.15
1994 02 25    4.63
1994 02 26    4.48
1994 02 27    4.88
1994 02 28    5.70
1994 03 01    5.50
1994 03 02    4.32
1994 03 03    3.87
1994 03 04    3.99
1994 03 05    3.73
1994 03 06    5.53
1994 03 07    5.80
1994 03 08    3.40
1994 03 09    2.85
1994 03 10    5.50
1994 03 11    5.70
1994 03 12    6.46
1994 03 13    6.58
1994 03 14    6.05
1994 03 15    6.37
1994 03 16    3.97
1994 03 17    4.66
1994 03 18    4.53
1994 03 19    4.89
1994 03 20    6.73
1994 03 21    6.85
1994 03 22    5.85
1994 03 23    5.57
1994 03 24    4.00
1994 03 25    5.61
1994 03 26    6.99
1994 03 27    5.24
1994 03 28    5.24
1994 03 29    6.26
1994 03 30    6.95
1994 03 31    7.33
1994 04 01    6.55
1994 04 02    5.49
1994 04 03    4.53
1994 04 04    6.73
1994 04 05    6.46
1994 04 06    5.89
1994 04 07    6.88
1994 04 08    5.43
1994 04 09    6.67
1994 04 10    7.19
1994 04 11    7.17
1994 04 12    6.96
1994 04 13    5.98
1994 04 14    4.12
1994 04 15    4.62
1994 04 16    3.50
1994 04 17    7.12
1994 04 18    6.69
1994 04 19    7.36
1994 04 20    7.23
1994 04 21    7.22
1994 04 22    7.63
1994 04 23    3.49
1994 04 24    7.42
1994 04 25    4.90
1994 04 26    6.53
1994 04 27    3.04
1994 04 28    7.44
1994 04 29    6.14
1994 04 30    6.81
1994 05 01    7.50
1994 05 02    7.64
1994 05 03    7.43
1994 05 04    6.43
1994 05 05    5.42
1994 05 06    6.29
1994 05 07    2.04
1994 05 08    7.73
1994 05 09    6.73
1994 05 10    4.15
1994 05 11    5.95
1994 05 12    6.06
1994 05 13    7.29
1994 05 14    7.56
1994 05 15    8.14
1994 05 16    8.30
1994 05 17    6.09
1994 05 18    5.91
1994 05 19    7.79
1994 05 20    8.30
1994 05 21    8.50
1994 05 22    7.03
1994 05 23    5.00
1994 05 24    4.47
1994 05 25    5.45
1994 05 26    5.33
1994 05 27    6.91
1994 05 28    8.02
1994 05 29    7.68
1994 05 30    7.16
1994 05 31    8.09
1994 06 01    8.32
1994 06 02    8.41
1994 06 03    8.67
1994 06 04    7.72
1994 06 05    8.07
1994 06 06    8.38
1994 06 07    8.72
1994 06 08    8.95
1994 06 09    8.49
1994 06 10    6.07
1994 06 11    5.44
1994 06 12    4.36
1994 06 13    7.19
1994 06 14    8.22
1994 06 15    8.53
1994 06 16    8.61
1994 06 17    8.19
1994 06 18    8.77
1994 06 19    6.53
1994 06 20    6.91
1994 06 21    5.68
1994 06 22    7.02
1994 06 23    8.82
1994 06 24    8.54
1994 06 25    8.84
1994 06 26    8.58
1994 06 27    7.10
1994 06 28    6.29
1994 06 29    7.43
1994 06 30    6.27
1994 07 01    6.55
1994 07 02    6.18
1994 07 03    5.40
1994 07 04    5.03
1994 07 05    6.02
1994 07 06    5.56
1994 07 07    4.86
1994 07 08    5.12
1994 07 09    5.06
1994 07 10    5.09
1994 07 11    5.31
1994 07 12    4.36
1994 07 13    4.33
1994 07 14    3.95
1994 07 15    4.34
1994 07 16    6.14
1994 07 17    5.28
1994 07 18    4.76
1994 07 19    4.88
1994 07 20    5.81
1994 07 21    4.14
1994 07 22    6.80
1994 07 23    7.97
1994 07 24    7.54
1994 07 25    7.64
1994 07 26    7.43
1994 07 27    4.81
1994 07 28    4.82
1994 07 29    5.17
1994 07 30    4.59
1994 07 31    5.71
1994 08 01    6.15
1994 08 02    5.81
1994 08 03    5.79
1994 08 04    5.73
1994 08 05    7.45
1994 08 06    7.48
1994 08 07    5.00
1994 08 08    6.13
1994 08 09    6.58
1994 08 10    5.21
1994 08 11    7.45
1994 08 12    7.48
1994 08 13    5.46
1994 08 14    6.91
1994 08 15    7.10
1994 08 16    6.32
1994 08 17    5.41
1994 08 18    4.87
1994 08 19    5.03
1994 08 20    5.32
1994 08 21    5.11
1994 08 22    5.14
1994 08 23    6.66
1994 08 24    5.53
1994 08 25    5.82
1994 08 26    5.74
1994 08 27    6.01
1994 08 28    6.79
1994 08 29    4.58
1994 08 30    4.98
1994 08 31    3.47
1994 09 01    3.64
1994 09 02    5.87
1994 09 03    5.69
1994 09 04    4.09
